0.0 BBa_C0061 BBa_B0010BBa_B0012
0.0 BBa_G0000 BBa_K302027
0.0 BBa_I746364 BBa_B0032
0.0 BBa_K1051704 BBa_K1051105
0.0 BBa_G0000 BBa_K302026
0.0 BBa_K629002 BBa_K629006
0.0 BBa_C0070 BBa_K132001
0.001557632398753894 BBa_C0060 BBa_B0010
0.0 BBa_K314200 BBa_B0010
0.0 BBa_J61122 BBa_B0040
0.0 BBa_J23103 BBa_B0034
0.0 BBa_K150002 BBa_K150106
0.0030332841449417936 BBa_K228000 BBa_B0010
0.0 BBa_K239006 BBa_B0034
0.0 BBa_K590031 BBa_B0034
0.0 BBa_K216005 BBa_B0034
0.0 BBa_K654060 BBa_B0010
0.0 BBa_K216005 BBa_B0030
0.0 BBa_K554000 BBa_E0040
0.0 BBa_K199034 BBa_K199106
0.0 BBa_K174004 BBa_K302029
0.0012297097884899164 BBa_R0063 BBa_B0034
0.001721593703885883 BBa_B0034 BBa_J04031
0.0 BBa_K174016 BBa_K174017
0.0 BBa_G0000 BBa_K302011
0.0 BBa_B0032 BBa_K398200
0.0 BBa_G0000 BBa_K302010
0.0 BBa_B0034 BBa_K175001
0.0 BBa_J23113 BBa_B0030
0.0 BBa_K300999 BBa_K300995
0.0 BBa_B0034 BBa_K190028
0.0 BBa_J23113 BBa_B0034
0.0 BBa_K1150000 BBa_K1150010
0.0 BBa_K284003 BBa_E2030
0.0 BBa_J23113 BBa_B0031
0.0 BBa_I372006 BBa_B0010
0.0 BBa_B0024 BBa_R0051
0.0 BBa_K118023 BBa_B0034
0.0 BBa_K23116 BBa_K112807
0.0 BBa_C0161 BBa_B0010
0.0 BBa_K300995 BBa_J72001
0.0 BBa_K145014 BBa_B0010
0.0 BBa_I732006 BBa_B0010
0.0 BBa_K531000 BBa_K531004
0.0 BBa_B0030 BBa_K090003
0.0 BBa_K150107 BBa_C0062
0.0 BBa_K364304 BBa_K364202BBa_K364302
0.0 BBa_K415514 BBa_J85600
0.0 BBa_K531000 BBa_K531006
0.0 BBa_K299107 BBa_J61127
0.0 BBa_I15009 BBa_B1006
0.0 BBa_K1051306 BBa_k1051115
0.0 BBa_K145127 BBa_K245009
0.0 BBa_K365001 BBa_B0105
0.0 BBa_B0011 BBa_K174004
8.198065256599442E-4 BBa_K215101 BBa_K215102
0.0 BBa_B0034 BBa_K1104200
0.0 BBa_I15009 BBa_B1001
0.0 BBa_K302029 BBa_B0012
0.0 BBa_I718017 BBa_B0030
0.0 BBa_B0030 BBa_K543000
0.0 BBa_E10010 BBa_B0010
0.0 BBa_K173016 BBa_B0030
0.0 BBa_I712074 BBa_J23078
0.0 BBa_B0030 BBa_K543002
0.0 BBa_K317003 BBa_B0034
0.0 BBa_C0071 BBa_B0010
0.0 BBa_C0071 BBa_B0012
6.558452205279554E-4 BBa_K245009 BBa_K145131
0.0 BBa_K317003 BBa_B0032
0.0 BBa_I765001 BBa_B0034
0.0 BBa_B0032 BBa_J45017
0.0 BBa_K1104200 BBa_B0010
0.0 BBa_K678031 BBa_K678032
0.0 BBa_K206000 BBa_B0031
0.0 BBa_K206000 BBa_B0030
0.0 BBa_K245009 BBa_K145127
0.0 BBa_K299802 BBa_E2050
0.0013936710936219051 BBa_K206000 BBa_B0034
0.0 BBa_J23109 BBa_E0040
0.0 BBa_K676003 BBa_B0034
0.0 BBa_I723020 BBa_B0034
0.0 BBa_K076009 BBa_K076010
0.0 BBa_K1039012 BBa_B0034
0.0 BBa_K143015 BBa_K143021
0.0 BBa_K143015 BBa_K143020
0.0 BBa_K353003 BBa_B0030
9.83767830791933E-4 BBa_K299107 BBa_J61100
0.0 BBa_K1051701 BBa_K1051105
0.0 BBa_B0034 BBa_J23100
0.0 BBa_K103006 BBa_I712015
0.0 BBa_I15009 BBa_I15008
0.0 BBa_K537001 BBa_K537006
0.0 BBa_K1088021 BBa_J15001
0.0 BBa_K322115 BBa_J33202
0.0 BBa_B0032 BBa_J45004
0.0 BBa_K223052 BBa_B0010
0.0 BBa_K592009 RBBa_K1065000
0.0 BBa_R0010 BBa_J44001
0.0 BBa_K143033 BBa_B0010
0.0 BBa_K606061 BBa_E0040
0.0 BBa_K631003 BBa_K309016
5.73864567961961E-4 BBa_K590032 BBa_B0034
0.0 BBa_C0052 BBa_B0034
0.0 BBa_K299107 BBa_J61117
0.0 BBa_K602002 BBa_B0034
0.0 BBa_R0071 BBa_K092800
0.0 BBa_K174004 BBa_K302000
0.0 BBa_K173016 BBa_B0010
0.0 BBa_R0053 BBa_B0033
0.0 BBa_R0053 BBa_B0031
0.0 BBa_JI719005 BBa_K299107
0.0 BBa_M36051 BBa_B0032
0.0 BBa_B0012 BBa_K415031
0.0 BBa_K364304 BBa_K364202
0.0 BBa_K299802 BBa_E0030
0.0 BBa_E1010 BBa_K196002
0.0 BBa_K185013 BBa_B0010
0.0 BBa_K678000 BBa_K678028
0.0 BBa_I15010 BBa_I15009
0.0 BBa_K541503 BBa_K541506
0.0 BBa_J23106 BBa_J61101
0.0 BBa_K678020 BBa_K678019
0.0 BBa_R0051 B0032
0.0 BBa_R1062 BBa_B0034
0.0 BBa_K678014 BBa_K678012
0.0 BBa_K076001 BBa_K076008
0.0 BBa_K233307 BBa_I732005
0.0 BBa_K299802 BBa_E0020
0.0 BBa_K137008 BBa_K137047
0.0 BBa_K143020 BBa_E0040
0.0 BBa_K1088018 BBa_B1002
0.0 BBa_K331001 BBa_B0010
0.0 BBa_J61101 BBa_E0040
0.0 BBa_K678012 BBa_K678022
0.0 BBa_K539513 BBa_B0034
0.0 BBa_J85600 BBa_K511303
0.0 BBa_J85600 BBa_K511302
0.0 BBa_J85600 BBa_K511300
0.0 BBa_C0080 BBa_B0034
0.0 BBa_K656004 BBa_B0010
0.0 BBa_J01010 BBa_C0079
7.378258730939498E-4 BBa_B0030 BBa_C0179
0.0 BBa_K180000 BBa_E0040
0.0 BBa_K390019 BBa_K208000
0.0 BBa_B0030 BBa_K200000
0.0 BBa_B0030 BBa_C0171
0.0 BBa_J31000 BBa_B0012
0.0 BBa_K135000 BBa_B0034
0.0 BBa_C0052 BBa_B0012
0.0 BBa_B0034 BBa_K875002
0.0 BBa_C0052 BBa_B0010
0.0 BBa_K245080 BBa_K245114
0.0 BBa_C0062 BBa_B0032
0.0 BBa_K098989 BBa_B0012
0.0 GBBa_G00100 BBa_B0055
0.0 BBa_K624013 BBa_E0040
0.0 BBa_C0062 BBa_B0034
0.0 BBa_K076008 BBa_K076017
0.0 BBa_K076004 BBa_K076005
0.0 BBa_K191009 BBa_B0010
0.0 BBa_M36050 BBa_M36010
0.0 BBa_K611049 BBa_B0034
0.0 BBa_K082006 BBa_B0010
0.0 BBa_K113011 BBa_B0034
0.0 BBa_K137113 BBa_B0010
0.0 BBa_K563003 BBa_K563011
0.0 BBa_K1088023 BBa_B1002
0.0 BBa_R0062 BBa_K150104
0.0 BBa_K1162007 BBa_K844004
0.0 BBa_K233306 BBa_E0040
0.0 BBa_K245009 BBa_K145140
0.0 BBa_R1062 BBa_B0010
0.0 BBa_B0031 BBa_K1196004
0.001967535661583866 BBa_J23116 BBa_B0034
0.0 BBa_K901000 BBa_B0010
0.0 BBa_J23116 BBa_B0030
0.0 BBa_J23116 BBa_B0031
0.0 BBa_B0032 BBa_K118028
0.0 BBa_K076001 BBa_K076002
0.0 BBa_K331001 BBa_B0034
0.0 BBa_K371021 BBa_K371024
0.0 BBa_K678008 BBa_K678018
0.0 BBa_K076008 BBa_K076009
0.0 BBa_K299802 BBa_E0040
0.0 BBa_K090401 BBa_R0010
0.0 BBa_K142001 BBa_B0010
0.0 BBa_B0012 BBa_R0082
0.0 BBa_K239006 BBa_K301005
0.0 BBa_K549038 BBa_K216008
0.0 BBa_J23119 BBa_K545006
0.0 BBa_K390018 BBa_J52008
5.73864567961961E-4 BBa_C0080 BBa_B0010
0.0 BBa_K360121 BBa_K191007
0.0 BBa_K338001 BBa_B0034
0.0 BBa_K177026 BBa_B0032
0.0 BBa_B0012 BBa_K395303
0.0 BBa_K177026 BBa_B0030
0.0 BBa_C0040 BBa_K624012
0.0 BBa_K177026 BBa_B0034
0.0 BBa_K1011000 BBa_B0034
0.0 BBa_K180009 BBa_B0034
0.0 BBa_K105009 BBa_K106018
0.0 BBa_K590033 BBa_B0034
0.0 BBa_K592001 BBa_B0030
0.0 BBa_K592001 BBa_B0034
0.0 BBa_I746350 BBa_C0051
0.0 BBa_K564001 BBa_B0034
9.83767830791933E-4 BBa_K176000 BBa_B0034
0.0 BBa_B0012 BBa_K176009
0.0 BBa_B0034 BBa_J04051
0.0 BBa_K519012 BBa_K519010
0.0 BBa_B0030 BBa_K539712
0.0 BBa_C0041 BBa_B0034
0.0010657484833579275 BBa_I15008 BBa_B0034
0.0 BBa_B0030 BBa_K539711
0.0 BBa_B0030 BBa_K539714
0.003115264797507788 BBa_K143012 BBa_K143021
0.013772749631087064 BBa_C0062 BBa_B0010
0.0018035743564518774 BBa_B0012 BBa_K176000
0.0 BBa_I15008 BBa_B0030
0.0 BBa_C0062 BBa_B0012
0.0 BBa_K143012 BBa_K143020
0.0 BBa_K678033 BBa_K678036
0.0 BBa_K091105 BBa_B0032
0.0 BBa_K159400 BBa_B0010
0.0 BBa_K245114 BBa_K245009
0.0 BBa_B1006 BBa_J231000
0.0 BBa_C0012 BBa_K115002
5.73864567961961E-4 BBa_B0012 BBa_P1003
0.0 BBa_B0010 BBa_B0012.
0.0 BBa_K076005 BBa_K076006
0.0 BBa_J23106 BBa_I750016
0.001721593703885883 BBa_B0030 BBa_E1010
0.005984587637317593 BBa_C0061 BBa_B0010
0.0 BBa_K156013 BBa_B0034
0.0 BBa_B0030 BBa_K592002
0.0 BBa_E0040 BBa_K649101
0.0 BBa_C0061 BBa_B0012
0.0 BBa_K1196004 BBa_B0010
0.0 BBa_R0010 BBa_J15001
0.0 BBa_K1051003 BBa_K1051006
0.0 BBa_K611021 BBa_B0034
0.0 BBa_J61117 BBa_E0040
0.0 BBa_I732006 BBa_B0034
0.0 BBa_I712074 BBa_B0012
0.0 BBa_K1051003 BBa_K1051009
0.0 BBa_B0034 BBa_K185013
0.0 BBa_E0040 BBa_K649107
0.0 BBa_K209019 BBa_K209007
0.0 BBa_K209019 BBa_K209006
0.0 BBa_K209019 BBa_K209005
0.0 BBa_K541501 BBa_K1228002
0.0 BBa_K098997 BBa_I723017
0.0 BBa_K309020 BBa_K309012
0.0 BBa_K209019 BBa_K209009
0.0 BBa_K142000 BBa_B0010
0.0 BBa_K1051303 BBa_K1051004
0.0 BBa_K611027 BBa_B0034
0.0 BBa_K1051303 BBa_K1051002
0.0 BBa_K1051303 BBa_K1051003
0.0 BBa_I15008 BBa_B0010
0.0 BBa_K1051303 BBa_K1051000
0.0 BBa_K1051303 BBa_K1051001
0.0 BBa_B0012 BBa_K238013
0.0 BBa_K094013 BBa_K094002
0.0 BBa_K143037 BBa_B0010
0.0 BBa_B0012 BBa_I746104
0.0 BBa_K177026 B0030
0.0 BBa_K106685 BBa_K106686
0.0 BBa_J23119 BBa_K537002
0.0 BBa_B0054 BBa_G00102
0.0 BBa_J23119 BBa_K537003
0.0 BBa_J23119 BBa_K537000
0.0 BBa_K612008 BBa_K612007
0.0 BBa_J23008 BBa_J23009
0.0 BBa_J23119 BBa_K537001
0.0 BBa_J23119 BBa_K537007
0.0 BBa_J23119 BBa_K537004
0.0 BBa_K209019 BBa_K209001
0.0 BBa_E0040 BBa_K131009
0.0 BBa_K209019 BBa_K209016
5.73864567961961E-4 BBa_K145015 BBa_B0010
0.0 BBa_K209019 BBa_K209015
0.0 BBa_K538001 BBa_B0034
0.0 BBa_K209019 BBa_K209017
0.0 BBa_J23100 BBa_K356000
0.0 BBa_B0034 BBa_K156012
0.0 BBa_B0034 BBa_K156011
0.0 BBa_I742157 BBa_J61048
0.0 BBa_K145015 BBa_B0012
6.558452205279554E-4 BBa_J23101 BBa_B0030
0.0 BBa_J23101 BBa_B0031
0.0 BBa_J23101 BBa_B0032
0.0018855550090178719 BBa_J23101 BBa_B0034
0.0 BBa_K678034 BBa_K678036
0.0 BBa_B0034 BBa_K542010
9.83767830791933E-4 BBa_C0061 BBa_B0034
0.0 BBa_K314111 BBa_R0011
0.0 BBa_K283000 BBa_B0010
0.0 BBa_C0061 BBa_B0032
0.0 BBa_I712004 BBa_J52642
0.0 BBa_K360041 BBa_K360031
0.0 BBa_K590060 BBa_K590061
0.0 BBa_I712074 BBa_B0034
0.0 BBa_K1051705 BBa_K1051006
8.198065256599442E-4 BBa_J06505 BBa_B0010
0.0 BBa_B0034 BBa_K156010
0.0 BBa_K209019 BBa_K209010
0.0 BBa_I712074 BBa_B0030
0.0 BBa_K209019 BBa_K209011
0.0 BBa_K209019 BBa_K209012
0.0 BBa_K861160 BBa_B0024
0.0 BBa_K628000 BBa_B0010
0.0 BBa_I712074 BBa_B0032
0.0 BBa_K209019 BBa_K209013
0.0 BBa_K273001 BBa_B0010
0.0 BBa_J61117 BBa_K090000
0.0 BBa_J61100 BBa_K656002
0.0018855550090178719 BBa_K624000 BBa_K624003
0.0 BBa_K1051001 BBa_K1051202
0.0 BBa_K124017 BBa_B0010
0.0 BBa_K318052 BBa_J44000
0.0 BBa_K106015 BBa_K106671
0.0 BBa_B0034 BBa_K283047
0.0010657484833579275 BBa_B0034 BBa_K389004
0.0 BBa_K091100 BBa_K584029
0.0 BBa_B0034 BBa_K590038.
0.0 BBa_K209018 BBa_K209012
0.0 BBa_K076017 BBa_K076016
0.0 BBa_K142002 BBa_B0010
6.558452205279554E-4 BBa_B0034 BBa_K389001
0.0 BBa_K209018 BBa_K209010
0.0 BBa_K209018 BBa_K209011
0.0 BBa_K778002 BBa_B0012
0.0 BBa_K525998 BBa_K1172501
0.0 BBa_B0030 BBa_I15009
0.0 BBa_B0030 BBa_I15008
0.0 BBa_K103022 BBa_K103006
0.0 BBa_K209018 BBa_K209009
0.0 BBa_K209018 BBa_K209007
0.0 BBa_K331002 BBa_B0010
0.0 BBa_K209018 BBa_K209006
0.0 BBa_I0500 BBa_K564010
0.0 BBa_K209018 BBa_K209005
0.0 BBa_K611026 BBa_B0034
0.0 BBa_B0010 BBa_K150100
0.0 BBa_K209018 BBa_K209001
0.0 BBa_B0030 BBa_I15010
0.0 BBa_I0500 BBa_J01008
0.0 BBa_K1051000 BBa_K1051204
0.0 BBa_B0032 BBa_J06504
0.0 BBa_K1051000 BBa_K1051203
0.0 BBa_K1051000 BBa_K1051202
0.0 BBa_K1051000 BBa_K1051200
0.0 BBa_B0012 BBa_R0034
0.0 BBa_K299800 BBa_E0040
0.0 BBa_J61020 BBa_P1004
0.0 BBa_K566021 BBa_B0010
0.0 B0034 BBa_C0040
0.0 BBa_R0082 BBa_J33202
0.0 BBa_R0082 BBa_K228001
0.0012297097884899164 BBa_I732100 BBa_B0010
0.0 BBa_R0065 BBa_K415108
0.0 BBa_K611023 BBa_B0034
0.0 BBa_R0080 BBa_J61100
0.0 BBa_K079019 BBa_B0034
0.0 BBa_I712074 BBa_B1007
0.0 BBa_I712074 BBa_B1006
0.0 BBa_K145114 BBa_K245009
0.0 BBa_K678028 BBa_K678032
0.0 BBa_K376002 BBa_K376004
0.0 BBa_K358004 BBa_B0010
0.0 BBa_K624013 BBa_K624033
0.0 BBa_K654061 BBa_B0010
0.0 BBa_B0030 BBa_K1088022
0.0 BBa_K113009 BBa_I750016
0.0 BBa_K188733 BBa_B0032
0.0 BBa_K389003 BBa_K389005
0.0 BBa_K200030 BBa_B0010
0.0 BBa_K389003 BBa_K389004
0.0 BBa_K316013 BBa_K143009
0.0033612067552057714 BBa_B0012 BBa_R0010
0.0 BBa_E0020K BBa_E0030
0.004426955238563699 BBa_B0012 BBa_R0011
0.0 BBa_K316013 BBa_K143002
0.0 BBa_K1015004 BBa_K1015005
0.0 BBa_K416001 BBa_K105009
6.558452205279554E-4 BBa_J23107 BBa_I746100
0.0 BBa_K364143 BBa_K364167
0.0 B0034 BBa_C0061
0.0 BBa_B0034 BBa_J09271
0.0 BBa_K390017 BBa_K654059
0.0 BBa_K390017 BBa_K654058
0.0010657484833579275 BBa_B0025 BBa_I12006
0.0 BBa_K339010 BBa_B0034
0.0 BBa_J61047 BBa_B10066
0.0 BBa_K206000 BBa_K215100
0.0 BBa_K390017 BBa_K654061
0.0 BBa_K390017 BBa_K654062
0.0 BBa_K180000 BBa_B0034
0.0 BBa_K390017 BBa_K654063
0.0 BBa_K390002 BBa_I712019
0.0 BBa_J23114 BBa_K215100
0.0 BBa_K362005 BBa_J54103
0.0 BBa_B0034 BBa_K125520
0.0 BBa_K329045 BBa_J23110
0.0 BBa_C0078 BBa_B0030
0.0 BBa_K778000 BBa_B0034
6.558452205279554E-4 BBa_B0031 BBa_E0040
0.0013936710936219051 BBa_B0012 BBa_R0065
0.0 BBa_I712074 BBa_K115001
0.0 BBa_C0078 BBa_B0034
0.0 BBa_K284002 BBa_E2030
0.0 BBa_B0012 BBa_R0063
0.0 BBa_K656003 BBa_K656009
0.008034103951467454 BBa_B0012 BBa_R0062
0.0 BBa_B0012 BBa_R0061
0.0 BBa_B0012 BBa_R0060
6.558452205279554E-4 BBa_B0034 BBa_K145151
0.0 BBa_K112806 BBa_B1006
0.0 BBa_B0034 BBa_K1175007BBa_K875002
0.0 BBa_R0065 BBa_K415120
0.0 BBa_J15001 BBa_K523003
0.0 BBa_K150106 BBa_B0010
0.0 BBa_B0034 BBa_I746916
0.0 BBa_K510012 BBa_I732007
8.198065256599442E-4 BBa_K082005 BBa_B0010
0.0 BBa_K195304 BBa_B0010
0.0 BBa_B0012 BBa_R0079
0.0 BBa_B0012 BBa_R0078
0.0 BBa_B0012 BBa_R0073
9.017871782259387E-4 BBa_C0079 BBa_B0010
0.0 BBa_B0012 BBa_R0074
0.0 BBa_C0079 BBa_B0012
8.198065256599442E-4 BBa_B0012 BBa_R0071
0.0 BBa_J63006 BBa_K1051705
0.0 BBa_J23100 BBa_I714030
0.0 BBa_J04051 BBa_B0010
0.0 BBa_B0031 BBa_K415202
0.0 BBa_I766555 BBa_K106015
0.0 BBa_K364310 BBa_K364302
0.0 BBa_J299804 BBa_E0040
0.0 BBa_J15001 BBa_I742107
0.0 BBa_B0012 BBa_K654030
0.0 BBa_B0034 BBa_K125500
0.0 BBa_K368001 BBa_K368019
0.0 BBa_I742110 BBa_J15001
0.0 BBa_K287004 BBa_R0040
0.0 BBa_K901013 BBa_B0010
0.0 BBa_K566022 BBa_B0010
0.0 BBa_K678042 BBa_K678046
0.0 BBa_K537006 BBa_B0010
0.0 BBa_K180000 BBa_B0010
0.0 BBa_K371024 BBa_K371037
0.00926381373995737 BBa_B0012 BBa_R0040
0.0 BBa_B0030 BBa_K176003
0.0 BBa_C0078 BBa_B0010
0.0 BBa_K145150 BBa_B0034
0.0 BBa_K300986 BBa_B0048
0.0 BBa_K313013 BBa_J44002
0.0 BBa_K609002 BBa_K609004
0.0 BBa_P1003 BBa_B0012
0.0 B0034 BBa_C0071
0.0 BBa_J15001 BBa_I742110
0.0 BBa_B0032 BBa_K1172401
9.83767830791933E-4 BBa_P1003 BBa_B0010
0.0 BBa_I716211 BBa_B0010
0.0 BBa_K362003 BBa_B0034
0.0 BBa_J15001 BBa_I742112
0.0 BBa_I751502 BBa_B0030
0.0 BBa_J15001 BBa_I742114
0.0 BBa_K606043 BBa_B0010
0.0 BBa_K200000 BBa_B0034
0.0 BBa_I751502 BBa_B0034
0.0 BBa_B0034 BBa_K125510
0.0 BBa_B1007 BBa_B1007
0.0 BBa_K301003 B0034
0.0 BBa_K535004 BBa_K535002
0.0031972454500737825 BBa_B0012 BBa_R0051
0.0 BBa_B0012 BBa_R0053
0.0 BBa_I766556 BBa_K106015
0.0 BBa_B0030 BBa_K233307
0.0 BBa_K511000 BBa_J85600
0.0 BBa_K511002 BBa_J85600
0.0 BBa_K143021 BBa_K541506
0.0 BBa_B0030 BBa_K233306
0.0 BBa_J31008 BBa_J44001
9.83767830791933E-4 BBa_E0040 BBa_J23119
0.0 BBa_J23114 BBa_B0030
0.0 BBa_J45004 BBa_B0010
5.73864567961961E-4 BBa_J23114 BBa_B0034
0.0 BBa_B0012 BBa_K569007
0.0 BBa_B0040 BBa_B0032
0.0 BBa_K392008 BBa_B0010
0.0 BBa_B0030 BBa_K861160
0.0 BBa_K553002 BBa_J15001
6.558452205279554E-4 BBa_K145131 BBa_K245009
7.378258730939498E-4 BBa_K132001 BBa_B0034
0.0 BBa_K678039 BBa_K678041
0.0 BBa_E1010 BBa_K309012
0.0 BBa_J63006 BBa_J63003
0.0 BBa_B0025 BBa_G0001
0.0 BBa_K814001 BBa_K814002
0.0 BBa_J36835 BBa_J36837
0.0 BBa_J231000 BBa_B0034
0.0 BBa_K234091 BBa_K234092
0.0 BBa_B0034 BBa_K1196004
0.0 BBa_K648007 BBa_K648011
0.0 BBa_K648007 BBa_K648012
0.0 BBa_K143020 BBa_E1010
0.0 BBa_B0011 BBa_K566038
0.0 BBa_J23119 BBa_CK537007
0.0 BBa_K090504 BBa_K090505
0.0 BBa_C0170 BBa_B0010
0.0 BBa_B0034 BBa_K769004
0.0 BBa_B0011 BBa_J44000
0.0 BBa_K678038 BBa_K678044
0.0 BBa_K300981 BBa_B0054
0.0 BBa_I0500 BBa_K325905
0.0 BBa_B0034 BBa_K584021
0.0 BBa_I746200 BBa_B0010
0.01926545335300869 BBa_R0040 BBa_B0034
0.0 BBa_K147002 BBa_B0010
0.0 BBa_R0040 BBa_B0033
0.0 BBa_K678017 BBa_K678019
0.0 BBa_R0040 BBa_B0035
0.0 BBa_K196003 BBa_I716211
6.558452205279554E-4 BBa_R0040 BBa_B0030
0.0012297097884899164 BBa_R0040 BBa_B0032
0.0 BBa_R0040 BBa_B0031
0.0 BBa_I14032 BBa_B0032
0.0023774389244138384 BBa_I14032 BBa_B0034
0.0 BBa_I14032 BBa_B0030
0.001147729135923922 BBa_K844004 BBa_K844004
0.0 BBa_K137010 BBa_B0034
0.0 BBa_K1214006 BBa_B0030
0.0 BBa_I0500 BBa_K325100
0.0 BBa_B0012 BBa_K561001
0.0 BBa_I0500 BBa_K325101
0.0 BBa_K654063 BBa_B0010
0.0 BBa_K143014 BBa_K143021
7.378258730939498E-4 BBa_B0034 BBa_K116602
0.0 BBa_K318514 BBa_K112805
0.0 BBa_I725011 BBa_B0034
0.0 BBa_K143014 BBa_K143020
0.0 BBa_B0030 BBa_K531004
0.0 BBa_K113012 BBa_B0034
0.0 BBa_I718016 BBa_B0010
0.0 BBa_B0034 BBa_K584019
0.0 BBa_K611025 BBa_B0034
0.0 BBa_K322119 BBa_K322115
0.0 BBa_M31992 BBa_K300989
0.0 BBa_P1004 BBa_B0010
0.0 BBa_K361000 BBa_B0010
0.0 BBa_J72001 BBa_K300994
0.0 BBa_J15001 BBa_K523026
0.0 BBa_B0034 BBa_K1011000
0.0 BBa_J15001 BBa_K523024
0.0 BBa_B0030 BBa_K531006
0.0 BBa_K150101 BBa_B0010
0.0 BBa_K362002 BBa_B0034
0.0 BBa_J15001 BBa_K523022
0.0 BBa_J15001 BBa_K523023
0.0 BBa_E0040 DNBBa_K124003
0.0 BBa_R0065 B0034
0.0 BBa_K305008 BBa_B0032
0.0 BBa_K076014 BBa_K076006
0.0 BBa_B0034 BBa_B0010
0.0 BBa_I719005 BBa_K143021
0.0 BBa_E0040 BBa_B1006
0.0 BBa_K185052 BBa_K185047
0.0 BBa_R0061 BBa_B0030
0.0 BBa_J23100 BBa_K634000
0.0 BBa_J61127 BBa_E0040
0.0 BBa_B0034 BBa_K283008
0.0 BBa_R0063 BBa_R0062
6.558452205279554E-4 BBa_K143013 BBa_K143020
6.558452205279554E-4 BBa_K143013 BBa_K143021
0.0 BBa_B0034 BBa_K1172401
0.0 BBa_B0034 BBa_K124003
0.0 BBa_K284003 BBa_K284001
0.0 BBa_B0034 BBa_K283000
0.0 BBa_K606033 BBa_B0010
0.0 BBa_K364167 BBa_K364117
0.0 BBa_B0034 BBa_K191006
0.0 BBa_K624007 BBa_K624012
0.0 BBa_J52034 BBa_K678020
0.0 BBa_K778001 BBa_B0012
0.0 BBa_K239005 BBa_B0034
0.0 BBa_K185052 BBa_K185054
0.0 BBa_J52034 BBa_K678017
9.017871782259387E-4 BBa_K365005 BBa_B0105
0.0 BBa_K1150007 BBa_K1150013
0.0 BBa_R0062 BBa_K084002
0.0 BBa_B0032 BBa_J52008
0.0 BBa_B0034 BBa_B0034
0.0 BBa_B0034 BBa_E10010
0.0 BBa_B0030 BBa_K593003
0.0 BBa_K238010 BBa_B0010
0.0 BBa_K123000 BBa_B0034
0.0 BBa_I712074 BBa_J23009
0.0 BBa_K135002 BBa_B0030
0.0 BBa_K364167 BBa_K364108
0.0 BBa_R0040 BBa_K331002
0.0 BBa_K117002 BBa_B0034
0.0 BBa_J52034 BBa_K678009
0.0 BBa_K572009 BBa_B0010
0.0 BBa_J52034 BBa_K678006
0.0 BBa_K094100 BBa_B0010
0.0 BBa_K322210 BBa_K322921
0.0 BBa_K541506 BBa_K541502
0.0 BBa_K541506 BBa_K541504
0.0 BBa_K1172501 BBa_K1172303
0.0 BBa_R0081 BBa_R0080
0.0 BBa_B0034 BBa_K314202
0.0 BBa_B0034 BBa_K371040
0.0 BBa_K302031 BBa_K302034
0.0 BBa_J44000 BBa_K112805
0.0 BBa_K262001 BBa_B0012
0.0 BBa_B0032 BBa_K124017
0.0 BBa_I732007 BBa_B0034
0.0 BBa_B0031 BBa_K607015
0.0 BBa_K270005 BBa_K270000
0.0 BBa_K352001 BBa_B0010
