4.1511000415110004E-4 BBa_I732080 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_K197016 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_K511003 BBa_J85600 BBa_K511101
1.0377750103777501E-4 BBa_K511003 BBa_J85600 BBa_K511102
1.0377750103777501E-4 BBa_K1051800 BBa_K1051008 BBa_J63006
1.0377750103777501E-4 BBa_R0040 BBa_B0035 BBa_M1003
3.1133250311332503E-4 BBa_I746350 BBa_B0034 BBa_E1010
1.0377750103777501E-4 BBa_J23100 BBa_J61122 BBa_B0040
2.0755500207555002E-4 BBa_B0034 BBa_K624033 BBa_J06504
1.0377750103777501E-4 BBa_K233306 BBa_E0040 BBa_B0010
2.0755500207555002E-4 BBa_K115001 BBa_J52008 BBa_B0010
2.0755500207555002E-4 BBa_B0012 BBa_R0063 BBa_B0034
2.0755500207555002E-4 BBa_K157004 BBa_B0105 BBa_B0105
1.0377750103777501E-4 BBa_R0065 B0034 BBa_C0061
1.0377750103777501E-4 BBa_J23117 BBa_K360121 BBa_K360023
1.0377750103777501E-4 BBa_K195304 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_B0012 BBa_R0065 BBa_I746350
9.339975093399751E-4 BBa_B0030 BBa_K249002 BBa_B0010
1.0377750103777501E-4 BBa_J61100 BBa_K398002 BBa_J61100
1.0377750103777501E-4 BBa_R0040 BBa_B0030 BBa_E1010
1.0377750103777501E-4 BBa_J23101 BBa_K360031 BBa_E0040
1.0377750103777501E-4 BBa_K316045 BBa_B0012 BBa_B0011
2.0755500207555002E-4 BBa_I14032 BBa_B0030 BBa_I193600
2.0755500207555002E-4 BBa_K566038 BBa_K566037 BBa_K566036
1.0377750103777501E-4 BBa_R0010 BBa_B0034 BBa_K199003
9.339975093399751E-4 BBa_B0012 BBa_R0062 BBa_B0010
3.1133250311332503E-4 BBa_K392008 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_B0034 BBa_K676007 BBa_K676009
1.0377750103777501E-4 BBa_B0031 BBa_K607015 BBa_K607008
2.0755500207555002E-4 BBa_C0070 BBa_B0034 BBa_C0041
1.0377750103777501E-4 BBa_K624046 BBa_K624013 BBa_K624033
1.0377750103777501E-4 BBa_J23078 BBa_K145001 BBa_B0010
2.0755500207555002E-4 BBa_R0010 BBa_B0034 BBa_K199009
7.264425072644251E-4 BBa_R0010 BBa_B0034 BBa_K199005
1.0377750103777501E-4 BBa_C0078 BBa_B1006 BBa_R0062
1.0377750103777501E-4 BBa_K519012 BBa_K519010 BBa_B0010
1.0377750103777501E-4 BBa_I765001 BBa_B0034 BBa_I732005
2.0755500207555002E-4 BBa_B0034 BBa_K256008 BBa_B0034
1.0377750103777501E-4 BBa_R0040 B0034 BBa_C0071
1.0377750103777501E-4 BBa_K554001 BBa_K554005 BBa_K554002
1.0377750103777501E-4 BBa_K606061 BBa_E0040 BBa_K606028
3.1133250311332503E-4 BBa_B0034 BBa_K249007 BBa_B0010
1.0377750103777501E-4 BBa_J23119 BBa_K537003 BBa_B0010
1.0377750103777501E-4 BBa_B0012 BBa_I714030 BBa_J01003
6.226650062266501E-4 BBa_K228001 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_B0034 BBa_K125510 BBa_I14032
4.1511000415110004E-4 BBa_R0010 BBa_B0034 BBa_K199011
1.0377750103777501E-4 BBa_J61100 BBa_K299802 BBa_J06504
1.0377750103777501E-4 BBa_K624033 BBa_K624013 BBa_J06504
1.0377750103777501E-4 BBa_I15008 BBa_B0034 BBa_K256008
2.0755500207555002E-4 BBa_K142001 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_J23106 BBa_M36000 BBa_M36050
2.0755500207555002E-4 BBa_J33201 BBa_B0034 BBa_E1010
2.0755500207555002E-4 BBa_K117001 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_K215102 BBa_K206000 BBa_B0034
1.0377750103777501E-4 BBa_I742123 BBa_K541502 BBa_K541505
1.0377750103777501E-4 BBa_R0012 BBa_R0062 BBa_B0034
2.0755500207555002E-4 BBa_R0040 BBa_B0032 BBa_E0040
2.0755500207555002E-4 BBa_B0010 BBa_K389003 BBa_K389004
2.0755500207555002E-4 BBa_B0010 BBa_K389003 BBa_K389005
1.0377750103777501E-4 BBa_K658006 BBa_B0034 BBa_E0040
1.0377750103777501E-4 BBa_K1150013 BBa_K1150000 BBa_K1150010
1.0377750103777501E-4 BBa_I712069 BBa_B0034 BBa_E0040
1.0377750103777501E-4 BBa_K648009 BBa_K648007 BBa_K648011
1.0377750103777501E-4 BBa_J33207 BBa_J15001 BBa_K392008
1.0377750103777501E-4 BBa_K648009 BBa_K648007 BBa_K648012
1.0377750103777501E-4 BBa_B0034 BBa_k373012 BBa_K374005
1.0377750103777501E-4 BBa_B0030 BBa_K156010 BBa_B0012
0.003424657534246575 BBa_B0012 BBa_R0062 BBa_B0034
0.001556662515566625 BBa_B0012 BBa_R0062 BBa_B0032
1.0377750103777501E-4 BBa_B0012 BBa_R0062 BBa_B0033
0.001141552511415525 BBa_B0012 BBa_R0062 BBa_B0030
1.0377750103777501E-4 BBa_K318052 BBa_J44000 BBa_K112805
1.0377750103777501E-4 BBa_I13453 BBa_B0030 BBa_J31007
1.0377750103777501E-4 BBa_B0012 BBa_R0062 BBa_J44001
1.0377750103777501E-4 BBa_B0012 BBa_R0062 BBa_B0031
1.0377750103777501E-4 BBa_J23110 BBa_B0032 BBa_K1172303
1.0377750103777501E-4 BBa_B0032 BBa_K118028 BBa_B0034
2.0755500207555002E-4 BBa_JI719005 BBa_J61127 BBa_E0040
3.1133250311332503E-4 BBa_K150100 BBa_B0010 BBa_K150100
1.0377750103777501E-4 BBa_K152009 BBa_B0032 BBa_E0040
1.0377750103777501E-4 BBa_K368001 BBa_K368019 BBa_K368002
1.0377750103777501E-4 BBa_B0030 BBa_K233307 BBa_E0040
6.226650062266501E-4 BBa_B0034 BBa_K256008 BBa_B0010
1.0377750103777501E-4 BBa_K302010 BBa_K143021 BBa_G0000
3.1133250311332503E-4 BBa_K23116 BBa_K112807 BBa_B0010
1.0377750103777501E-4 RBBa_K1065000 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_B1006 BBa_J231000 BBa_B0034
1.0377750103777501E-4 BBa_B0034 BBa_K352001 BBa_B0010
2.0755500207555002E-4 BBa_B0010 BBa_B0012 BBa_I719005
7.264425072644251E-4 BBa_B0010 BBa_B0012 BBa_P1003
2.0755500207555002E-4 BBa_I725011 BBa_B0034 BBa_I72512
2.0755500207555002E-4 BBa_R0062 BBa_B0034 BBa_E1010
0.0010377750103777502 BBa_K1150001 BBa_K1150010 BBa_K1150012
1.0377750103777501E-4 BBa_K302028 BBa_K143021 BBa_G0000
2.0755500207555002E-4 BBa_C0061 BBa_K132000 BBa_B0034
4.1511000415110004E-4 BBa_K143001 BBa_K143013 BBa_K143020
4.1511000415110004E-4 BBa_K143001 BBa_K143013 BBa_K143021
1.0377750103777501E-4 BBa_K176008 BBa_B0034 BBa_C0061
2.0755500207555002E-4 BBa_K176008 BBa_B0034 BBa_C0062
1.0377750103777501E-4 BBa_B0010 BBa_B0012 BBa_K415200
1.0377750103777501E-4 BBa_K1015004 BBa_K1015005 BBa_K880000
3.1133250311332503E-4 BBa_J23102 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_R0040 BBa_B0034 BBa_K159400
1.0377750103777501E-4 BBa_R0040 BBa_B0034 BBa_K159401
1.0377750103777501E-4 BBa_R0079 BBa_J15001 BBa_K392008
2.0755500207555002E-4 BBa_R0062 BBa_B0034 BBa_K283008
1.0377750103777501E-4 BBa_K590001 BBa_K590002 BBa_K590003
3.1133250311332503E-4 BBa_R0051 BBa_J23032 BBa_B0031
1.0377750103777501E-4 BBa_B0034 BBa_K901000 BBa_B0010
2.0755500207555002E-4 BBa_K196003 BBa_B0010 BBa_B0012
5.188875051888751E-4 BBa_K314111 BBa_R0011 BBa_B0034
1.0377750103777501E-4 BBa_K539714 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_K199005 BBa_K199106 BBa_K199106
1.0377750103777501E-4 BBa_K176008 BBa_B0034 BBa_C0051
1.0377750103777501E-4 BBa_K206000 BBa_B0034 BBa_J04031
1.0377750103777501E-4 BBa_K206000 BBa_B0034 BBa_K1175007BBa_K875002
1.0377750103777501E-4 BBa_I13458 BBa_K206000 BBa_K633002
1.0377750103777501E-4 BBa_J61135 BBa_E0040 BBa_B0010
2.0755500207555002E-4 BBa_K390017 BBa_K654058 BBa_B0010
1.0377750103777501E-4 BBa_K592009 BBa_B0012 BBa_B0011
3.1133250311332503E-4 BBa_K142006 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_B0012 BBa_I14017 BBa_B0034
1.0377750103777501E-4 BBa_K525998 BBa_K1172501 BBa_K1172201
2.0755500207555002E-4 BBa_R0010 BBa_J61107 BBa_K228000
1.0377750103777501E-4 BBa_B0012 BBa_I14017 BBa_B0032
2.0755500207555002E-4 BBa_B0030 BBa_K861160 BBa_B0024
2.0755500207555002E-4 BBa_K242200 BBa_K242201 BBa_B0034
2.0755500207555002E-4 BBa_K180000 BBa_B0034 BBa_E0040
1.0377750103777501E-4 BBa_K125510 BBa_I14032 BBa_B0034
1.0377750103777501E-4 BBa_B0030 BBa_K607015 BBa_K607008
1.0377750103777501E-4 BBa_R0082 BBa_B0034 BBa_K082005
1.0377750103777501E-4 BBa_R0080 BBa_J61100 BBa_E0040
1.0377750103777501E-4 BBa_B1006 BBa_I13453 BBa_B0030
1.0377750103777501E-4 BBa_B0040 BBa_M1369 BBa_B0010
2.0755500207555002E-4 BBa_I10001 BBa_J61044 BBa_I177007
1.0377750103777501E-4 BBa_I0500 BBa_B0030 BBa_E0040
4.1511000415110004E-4 BBa_R0010 BBa_B0034 BBa_K199034
2.0755500207555002E-4 BBa_R0010 BBa_B0031 BBa_K228000
2.0755500207555002E-4 BBa_K123000 BBa_R0040 BBa_K123001
2.0755500207555002E-4 BBa_I12006 BBa_B0031 BBa_K607015
1.0377750103777501E-4 BBa_J23109 BBa_B0034 BBa_C0051
1.0377750103777501E-4 BBa_B0034 BBa_B0034 BBa_K156012
1.0377750103777501E-4 BBa_R0062 BBa_B0032 BBa_K176003
1.0377750103777501E-4 BBa_J23110 BBa_B0034 BBa_I732006
1.0377750103777501E-4 BBa_R0081 BBa_R0080 BBa_B0030
4.1511000415110004E-4 BBa_B0034 BBa_K255000 BBa_B0010
5.188875051888751E-4 BBa_R0040 BBa_B0034 BBa_K336012
2.0755500207555002E-4 BBa_R0010 BBa_B0034 BBa_K103006
1.0377750103777501E-4 BBa_B0010 BBa_B0012 BBa_K769001
1.0377750103777501E-4 BBa_J23101 BBa_B0030 BBa_E1010
1.0377750103777501E-4 BBa_J23102 BBa_B0034 BBa_K317008
3.1133250311332503E-4 BBa_R0040 BBa_B0032 BBa_K145015
1.0377750103777501E-4 BBa_B10032 BBa_K1051000 BBa_K1051009
1.0377750103777501E-4 BBa_J23104 BBa_B0031 BBa_C0012
1.0377750103777501E-4 BBa_K143037 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_K346007 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_K1051000 BBa_K1051203 BBa_K1051006
1.0377750103777501E-4 BBa_K301000 BBa_K301005 BBa_K301003
1.0377750103777501E-4 BBa_K1051703 BBa_K1051105 BBa_K1051008
1.0377750103777501E-4 BBa_K525998 BBa_K1172501 BBa_K1172303
1.0377750103777501E-4 BBa_k143001 BBa_K316002 BBa_K143021
2.0755500207555002E-4 BBa_B0044 BBa_B0042 BBa_B0054
1.0377750103777501E-4 BBa_B0012 BBa_R0051 B0032
1.0377750103777501E-4 BBa_K105007 BBa_E0020 BBa_B0010
7.264425072644251E-4 BBa_K283008 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_K1196013 BBa_B0010 BBa_B0012
0.0020755500207555004 BBa_J04031 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_B0031 BBa_K314200 BBa_B0010
1.0377750103777501E-4 BBa_K125320 BBa_G00001 BBa_B0044
1.0377750103777501E-4 BBa_K537004 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_I742107 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_K118011 BBa_B0034 BBa_C0051
1.0377750103777501E-4 BBa_K092400 BBa_R0062 BBa_K395160
4.1511000415110004E-4 BBa_K176009 BBa_B0034 BBa_C0062
1.0377750103777501E-4 BBa_B0012 BBa_K362002 BBa_B0034
1.0377750103777501E-4 BBa_C0012 BBa_K115002 BBa_C0040
2.0755500207555002E-4 BBa_K176009 BBa_B0034 BBa_C0061
5.188875051888751E-4 BBa_K314110 BBa_K314111 BBa_R0011
1.0377750103777501E-4 BBa_K628000 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_K592003 BBa_B0034 BBa_K592100
1.0377750103777501E-4 BBa_J01010 BBa_E0040 BBa_B0010
2.0755500207555002E-4 BBa_K300987 BBa_B0045 BBa_K300990
2.0755500207555002E-4 BBa_I712074 BBa_B0012 BBa_B0011
1.0377750103777501E-4 BBa_B0034 BBa_K093002 BBa_K093008
1.0377750103777501E-4 BBa_J23119 BBa_K537000 BBa_K537005
0.009858862598588626 BBa_C0040 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_R0010 BBa_J44001 BBa_K228000
4.1511000415110004E-4 BBa_B0034 BBa_K195200 BBa_B0010
1.0377750103777501E-4 BBa_K176009 BBa_B0034 BBa_C0051
2.0755500207555002E-4 BBa_B0034 BBa_K156011 BBa_B0034
1.0377750103777501E-4 BBa_K1150013 BBa_K1150006 BBa_K1150010
1.0377750103777501E-4 BBa_K300003 BBa_K300077 BBa_K300077
1.0377750103777501E-4 BBa_J23110 BBa_B0031 BBa_E0040
1.0377750103777501E-4 BBa_J23109 BBa_B0034 BBa_C0062
1.0377750103777501E-4 BBa_R0010 BBa_B0034 BBa_K1172201
1.0377750103777501E-4 BBa_J23100 BBa_K1053100 BBa_B0010
4.1511000415110004E-4 BBa_J23110 BBa_K389000 BBa_B0010
2.0755500207555002E-4 BBa_300002 BBa_K300077 BBa_K125500
1.0377750103777501E-4 BBa_B0034 BBa_K145001 BBa_B0010
1.0377750103777501E-4 BBa_B0034 BBa_K901016 BBa_B0010
1.0377750103777501E-4 BBa_B0034 BBa_K113011 BBa_B0034
1.0377750103777501E-4 BBa_K094140 BBa_B0034 BBa_K094142
1.0377750103777501E-4 BBa_K208010 BBa_K208001 BBa_B0010
1.0377750103777501E-4 BBa_R0065 BBa_I746350 BBa_B0010
5.188875051888751E-4 BBa_B0030 BBa_E0040 BBa_J23119
3.1133250311332503E-4 BBa_K249007 BBa_B0010 BBa_B0012
2.0755500207555002E-4 BBa_J23101 BBa_B0034 BBa_K592009
2.0755500207555002E-4 BBa_I0500 BBa_B0034 BBa_K339001
1.0377750103777501E-4 BBa_K362006 BBa_B0034 BBa_E0020
1.0377750103777501E-4 BBa_I0500 BBa_B0034 BBa_K339000
1.0377750103777501E-4 BBa_B0034 BBa_K343000 BBa_B0010
1.0377750103777501E-4 BBa_J23110 BBa_B0032 BBa_K1172401
3.1133250311332503E-4 BBa_B0034 BBa_K142004 BBa_B0010
2.0755500207555002E-4 BBa_K606028 BBa_K143012 BBa_K143021
2.0755500207555002E-4 BBa_K300003 BBa_K300077 BBa_K300004
1.0377750103777501E-4 BBa_K176009 BBa_B0034 BBa_C0040
1.0377750103777501E-4 BBa_K362006 BBa_B0034 BBa_E0030
1.0377750103777501E-4 BBa_R0010 BBa_B0034 BBa_J61047
2.0755500207555002E-4 BBa_K371000 BBa_K371004 BBa_K371005
1.0377750103777501E-4 BBa_R0040 BBa_B0034 BBa_E0020
3.1133250311332503E-4 BBa_R0040 BBa_B0034 BBa_E0022
2.0755500207555002E-4 BBa_R0079 BBa_B0030 BBa_C0179
1.0377750103777501E-4 BBa_J23100 B0034 BBa_C0040
2.0755500207555002E-4 BBa_K1051000 BBa_K1051202 BBa_K1051006
1.0377750103777501E-4 BBa_K554001 BBa_K554007 BBa_K554008
1.0377750103777501E-4 BBa_R0010 BBa_B0034 BBa_K542010
1.0377750103777501E-4 BBa_I712074 BBa_B0032 BBa_K177026
1.0377750103777501E-4 BBa_K329045 BBa_P1003 BBa_B0010
1.0377750103777501E-4 BBa_K225000 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_B0034 BBa_E0040 BBa_K131009
1.0377750103777501E-4 BBa_C0076 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_K678027 BBa_K678036 BBa_K678040
1.0377750103777501E-4 BBa_K648012 BBa_B0010 BBa_B0012.
1.0377750103777501E-4 BBa_R0040 BBa_B0034 BBa_E0032
1.0377750103777501E-4 BBa_B0032 BBa_K607015 BBa_M0052
1.0377750103777501E-4 BBa_K283031 BBa_B0034 BBa_J04031
5.188875051888751E-4 BBa_R0040 BBa_B0034 BBa_E0030
1.0377750103777501E-4 BBa_B0012 BBa_K390018 BBa_K654059
1.0377750103777501E-4 BBa_I12006 BBa_B0030 BBa_K566013
1.0377750103777501E-4 BBa_K145001 BBa_K606061 BBa_E0040
2.0755500207555002E-4 BBa_K624012 BBa_K177010 BBa_K624012
4.1511000415110004E-4 BBa_K301005 BBa_K301003 BBa_K301005
1.0377750103777501E-4 BBa_k143001 BBa_K316002 BBa_K143012
1.0377750103777501E-4 BBa_K208010 BBa_K1162011 BBa_B0010
1.0377750103777501E-4 BBa_R0062 BBa_B0033 BBa_K228000
1.0377750103777501E-4 BBa_R0010 BBa_K371001 BBa_K371000
1.0377750103777501E-4 BBa_J23113 BBa_K215100 BBa_K215101
2.0755500207555002E-4 BBa_R0040 BBa_K1212005 BBa_B0034
1.0377750103777501E-4 BBa_B0012 BBa_R0053 BBa_B0031
5.188875051888751E-4 BBa_R0040 BBa_B0034 BBa_E0040
1.0377750103777501E-4 BBa_K143021 BBa_K606033 BBa_B0010
5.188875051888751E-4 BBa_I746350 BBa_B0010 BBa_B0012
1.0377750103777501E-4 BBa_I719005 BBa_B0034 BBa_K346007
1.0377750103777501E-4 BBa_B0034 BBa_K137113 BBa_B0010
1.0377750103777501E-4 BBa_I0500 BBa_B0034 BBa_K082005
2.0755500207555002E-4 BBa_J15001 BBa_I742110 BBa_J15001
