1.7433751743375174E-4 BBa_C0062 BBa_B0010 BBa_B0012 BBa_R0040 BBa_C0065
1.7433751743375174E-4 BBa_K364165 BBa_K364127 BBa_K364167 BBa_K364108 BBa_K364167
1.7433751743375174E-4 BBa_K299802 BBa_E0040 BBa_K299801 BBa_B0010 BBa_K299801
5.230125523012552E-4 BBa_I751502 BBa_B0030 BBa_E0040 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K1150011 BBa_K1150010 BBa_K1150066 BBa_K1150010 BBa_K1150012
1.7433751743375174E-4 BBa_K747096 BBa_K1150010 BBa_k1150064 BBa_K1150010 BBa_K1150012
5.230125523012552E-4 BBa_B0030 BBa_E0040 BBa_B0010 BBa_B0012 BBa_R0051
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_J23109 BBa_J23078 BBa_K145001
1.7433751743375174E-4 BBa_R0051 BBa_B0031 BBa_K185048 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K143021 BBa_K143033 BBa_B0010 BBa_B0012 BBa_K143015
3.486750348675035E-4 BBa_B0010 BBa_B0012 BBa_R0053 BBa_K145013 BBa_B0010
3.486750348675035E-4 BBa_K362005 BBa_B0034 BBa_E1010 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0011 BBa_B0012 BBa_B0011 BBa_B0030 BBa_J61047
1.7433751743375174E-4 BBa_K611027 BBa_B0034 BBa_E0040 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0034 BBa_C0040 BBa_B0030 BBa_E0040 BBa_B0010
3.486750348675035E-4 BBa_J23100 BBa_K299107 BBa_J61100 BBa_K299804 BBa_E0040
1.7433751743375174E-4 BBa_B0012 BBa_R0040 BBa_B0034 BBa_C0051 BBa_B0034
1.7433751743375174E-4 BBa_K118023 BBa_B0034 BBa_C0040 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K092400 BBa_R0062 BBa_K395160 BBa_K118012 BBa_I742151
1.7433751743375174E-4 BBa_I742156 BBa_I742157 BBa_R0011 BBa_K118012 BBa_I742151
1.7433751743375174E-4 BBa_R0051 BBa_B0034 BBa_C0040 BBa_B0034 BBa_I732100
3.486750348675035E-4 BBa_I732006 BBa_B0034 BBa_E0044 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0012 BBa_B0011 BBa_J23101 BBa_B0034 BBa_K145015
1.7433751743375174E-4 BBa_B0025 BBa_R0079 BBa_B0030 BBa_C0179 BBa_K607040
1.7433751743375174E-4 BBa_B0012 BBa_J23101 BBa_B0031 BBa_K1196004 BBa_B0010
1.7433751743375174E-4 BBa_B0034 BBa_K576001 BBa_J61046 BBa_K576002 BBa_B0010
5.230125523012552E-4 BBa_B0010 BBa_B0012 BBa_R0051 BBa_B0034 BBa_K185048
1.7433751743375174E-4 BBa_B0034 BBa_C0080 BBa_B0034 BBa_C0072 BBa_B0010
1.7433751743375174E-4 BBa_J44001 BBa_K199017 BBa_K199052 BBa_B0032 BBa_E0040
5.230125523012552E-4 BBa_B0034 BBa_K195400 BBa_K195410 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_R0010 BBa_B0034 BBa_E2050 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0045 BBa_B0053 GBBa_G00100 BBa_B0055 BBa_G00000
1.7433751743375174E-4 BBa_J61117 BBa_K299800 BBa_E0040 BBa_K299801 BBa_B0010
1.7433751743375174E-4 BBa_J44001 BBa_K199017 BBa_K199052 BBa_B0030 BBa_E0040
1.7433751743375174E-4 BBa_R0053 BBa_B0031 BBa_C0052 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_R0010 BBa_J61100 BBa_K228000 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_K143021 BBa_E1010 BBa_B0010 BBa_B0012 BBa_K606041
1.7433751743375174E-4 BBa_B0034 BBa_E1010 BBa_R0010 BBa_R0010 BBa_R0010
1.7433751743375174E-4 BBa_B0011 BBa_R0011 BBa_B0032 BBa_C0051 BBa_B0012
3.486750348675035E-4 BBa_I719005 BBa_K143021 BBa_K145001 BBa_K143021 BBa_E0040
1.7433751743375174E-4 BBa_K1051303 BBa_K1051201 BBa_K1051003 BBa_K1051702 BBa_K1051105
1.7433751743375174E-4 BBa_K648013 BBa_K648008 BBa_K648005 BBa_K648012 BBa_B0010
3.486750348675035E-4 BBa_B0035 BBa_M1004 BBa_B0035 BBa_M1028 BBa_B1006
1.7433751743375174E-4 BBa_K1051305 BBa_k1051113 BBa_K1051001 BBa_K1051202 BBa_K1051006
1.7433751743375174E-4 BBa_I766556 BBa_K106015 BBa_K106007 BBa_K106016 BBa_K106003
1.7433751743375174E-4 BBa_R0040 BBa_B0032 BBa_E1010 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_J23107 BBa_B0034 BBa_K317008 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K611021 BBa_B0034 BBa_E0040 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_J23100 BBa_K299107 BBa_J61100 BBa_K299802 BBa_K180009
3.486750348675035E-4 BBa_J23113 BBa_B0034 BBa_C0012 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_I712074 BBa_B1006 BBa_B1006 BBa_B0030 BBa_J61047
1.7433751743375174E-4 BBa_C0062 BBa_B1006 BBa_R0062 BBa_B0032 BBa_E1010
5.230125523012552E-4 BBa_B0034 BBa_K273000 BBa_B0034 BBa_K273005 BBa_B0010
1.7433751743375174E-4 BBa_B0062 BBa_B0045 BBa_P1006 BBa_B0045 BBa_B0053
1.7433751743375174E-4 BBa_R0034 BBa_C0079 BBa_B0010 BBa_B0012 BBa_K395025
1.7433751743375174E-4 BBa_R0085 BBa_B0034 BBa_E1010 BBa_R0010 BBa_R0010
1.7433751743375174E-4 BBa_K215101 BBa_K215102 BBa_K206000 BBa_B0034 BBa_K875002
1.7433751743375174E-4 BBa_B0012 BBa_R0051 B0032 BBa_E0040 BBa_B0010
3.486750348675035E-4 BBa_K554007 BBa_K554008 BBa_K554009 BBa_B0012 BBa_B0011
1.7433751743375174E-4 BBa_J23111 BBa_B0034 BBa_K317003 BBa_B0032 BBa_E0040
1.7433751743375174E-4 BBa_K590031 BBa_B0034 BBa_K590032 BBa_B0034 BBa_K590034
1.7433751743375174E-4 BBa_I13453 BBa_B0010 BBa_B0012 BBa_K228004 BBa_J61100
5.230125523012552E-4 BBa_B0034 BBa_C0051 BBa_B0010 BBa_B0012 BBa_J23108
1.7433751743375174E-4 BBa_B0012 BBa_K228004 BBa_J61107 BBa_K228000 BBa_B0010
1.7433751743375174E-4 BBa_I13453 BBa_B0010 BBa_B0012 BBa_K228004 BBa_J61107
1.7433751743375174E-4 BBa_R0052 BBa_B0031 BBa_C0052 BBa_B0012 BBa_B0011
3.486750348675035E-4 BBa_B0032 BBa_C0040 BBa_K177002 BBa_B0032 BBa_K145015
1.7433751743375174E-4 BBa_B0030 BBa_K1196013 BBa_B0010 BBa_B0012 BBa_J23100
1.7433751743375174E-4 BBa_I0500 BBa_B0030 BBa_J61047 BBa_B1006 BBa_B1006
1.7433751743375174E-4 BBa_K145150 BBa_B0034 BBa_K145151 BBa_B0034 BBa_E1010
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_R0040 BBa_B0034 BBa_C0171
5.230125523012552E-4 BBa_B0034 BBa_C0051 BBa_B0010 BBa_B0012 BBa_J23116
3.486750348675035E-4 BBa_B0012 BBa_R0082 BBa_B0034 BBa_E1010 BBa_B0034
1.7433751743375174E-4 BBa_B1006 BBa_B1006 BBa_R0011 BBa_B0034 BBa_J31000
1.7433751743375174E-4 BBa_C0012 BBa_B0010 BBa_B0012 BBa_R0065 BBa_I746350
1.7433751743375174E-4 BBa_J23100 BBa_J61101 BBa_E0040 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_J23101 BBa_K150103 BBa_B0032 BBa_K150102 BBa_K150001
1.7433751743375174E-4 BBa_B0034 BBa_K113010 BBa_B0034 BBa_E1010 BBa_B0010
1.7433751743375174E-4 BBa_K398326 BBa_B0032 BBa_E0040 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0012 BBa_K658006 BBa_B0030 BBa_K176003 BBa_B0010
1.7433751743375174E-4 BBa_K566025 BBa_B0010 BBa_B0012 BBa_R0082 BBa_B0034
1.7433751743375174E-4 BBa_C0078 BBa_R0065 BBa_B0034 BBa_C0052 BBa_I746352
1.7433751743375174E-4 BBa_K510000 BBa_I14032 BBa_B0034 BBa_I732080 BBa_B0010
3.486750348675035E-4 BBa_B0034 BBa_C0061 BBa_B0032 BBa_E0040 BBa_B0010
6.97350069735007E-4 BBa_B0010 BBa_B0012 BBa_R1051 BBa_B0034 BBa_I732100
1.7433751743375174E-4 BBa_K145001 BBa_K143021 BBa_E1010 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_I0500 BBa_B0034 BBa_E0040 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_R0011 BBa_B0034 BBa_C0052 BBa_B0034 BBa_C0040
1.7433751743375174E-4 BBa_R0040 BBa_B0035 BBa_M1003 BBa_B0035 BBa_M1004
1.7433751743375174E-4 BBa_K301000 B0034 BBa_E1010 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0034 BBa_C0051 BBa_B0034 BBa_C0080 BBa_B0034
1.7433751743375174E-4 BBa_B0034 BBa_C0051 BBa_B0030 BBa_E0040 BBa_B0010
1.7433751743375174E-4 BBa_B0034 BBa_C0040 BBa_B0010 BBa_B0012 BBa_K113004
1.7433751743375174E-4 BBa_I12006 BBa_B0034 BBa_K607015 BBa_K607008 BBa_B0010
1.7433751743375174E-4 BBa_J23103 BBa_K118012 BBa_I742151 BBa_J15001 BBa_K118002
3.486750348675035E-4 BBa_K624012 BBa_K177026 BBa_K624012 BBa_K177010 BBa_K624012
3.486750348675035E-4 BBa_J23110 BBa_B0034 BBa_C0051 BBa_B0010 BBa_B0012
5.230125523012552E-4 BBa_B0012 BBa_R0040 BBa_B0034 BBa_K249006 BBa_B0010
5.230125523012552E-4 BBa_R0051 BBa_J23032 BBa_B0031 BBa_C0050 BBa_B0010
1.7433751743375174E-4 BBa_B0034 BBa_C0012 BBa_B0034 BBa_C0061 BBa_B0010
1.7433751743375174E-4 BBa_K364108 BBa_K364167 BBa_K364117 BBa_K364167 BBa_K364153
1.7433751743375174E-4 BBa_I712074 BBa_J23078 BBa_E0040 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0034 BBa_K142002 BBa_B0010 BBa_B0012 BBa_J23105
1.7433751743375174E-4 BBa_r0011 BBa_B0034 BBa_B0034 BBa_K156012 BBa_B0034
1.7433751743375174E-4 BBa_B1006 BBa_B1006 BBa_B1006 BBa_B1006 BBa_B0030
5.230125523012552E-4 BBa_K112805 BBa_K112806 BBa_B0010 BBa_B0012 BBa_K23116
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_R0051 BBa_B0030 BBa_K185048
1.7433751743375174E-4 BBa_K1150000 BBa_K1150013 BBa_K1150002 BBa_K1150010 BBa_K1150012
1.7433751743375174E-4 BBa_I716462 BBa_B0010 BBa_B0012 BBa_K216005 BBa_B0030
1.7433751743375174E-4 BBa_I716103 BBa_B0010 BBa_B0012 BBa_I719005 BBa_K233004
8.716875871687587E-4 BBa_I15009 BBa_B0010 BBa_B0012 BBa_J23119 BBa_B0034
1.7433751743375174E-4 BBa_C0062 BBa_B0010 BBa_B0012 BBa_R0063 BBa_B0034
1.7433751743375174E-4 BBa_J23119 BBa_K329041 BBa_J23110 BBa_B0034 BBa_I372006
1.7433751743375174E-4 BBa_R0040 BBa_B0034 BBa_C0056 BBa_B0034 BBa_E1010
6.97350069735007E-4 BBa_R1051 BBa_B0034 BBa_I732100 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0012 BBa_R0079 BBa_B0032 BBa_E1010 BBa_B0010
1.7433751743375174E-4 BBa_K302027 BBa_K143021 BBa_G0000 BBa_K302026 BBa_K143021
1.7433751743375174E-4 BBa_R0062 BBa_B0031 BBa_E1010 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K553002 BBa_J15001 BBa_K392008 BBa_B0010 BBa_B0012
5.230125523012552E-4 BBa_B0034 BBa_E1010 BBa_B0034 BBa_C0061 BBa_B0010
1.7433751743375174E-4 BBa_B0034 BBa_E1010 BBa_B0010 BBa_B0012 BBa_K118011
5.230125523012552E-4 BBa_B0012 BBa_K150100 BBa_R0062 BBa_K150104 BBa_K150005
1.7433751743375174E-4 BBa_E1010 BBa_B0010 BBa_B0012 BBa_K118011 BBa_B0034
1.7433751743375174E-4 BBa_J23100 BBa_B0034 BBa_J04031 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_I13453 BBa_B0010 BBa_B0012 BBa_K228004 BBa_J61127
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_C0062 BBa_B0034 BBa_K314202
1.7433751743375174E-4 BBa_C0040 BBa_B0010 BBa_B0012 BBa_K188733 BBa_B0032
3.486750348675035E-4 BBa_R0011 BBa_B0034 BBa_K255000 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K190015 BBa_B0034 BBa_E10010 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_R0080 BBa_B0032 BBa_K177010 BBa_B0032 BBa_K177026
1.7433751743375174E-4 BBa_B0012 BBa_K228004 BBa_B0032 BBa_K228000 BBa_B0010
1.7433751743375174E-4 BBa_C0079 BBa_B0010 BBa_B0012 BBa_J23116 BBa_B0034
1.7433751743375174E-4 BBa_J23119 BBa_K329042 BBa_P1003 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K1088018 BBa_B1002 BBa_R0010 BBa_K1088021 BBa_J15001
1.7433751743375174E-4 BBa_B0030 BBa_K1088022 BBa_K1088005 BBa_B1002 BBa_I13453
3.486750348675035E-4 BBa_I15010 BBa_B0010 BBa_B0012 BBa_R0082 BBa_B0034
1.7433751743375174E-4 BBa_K145001 BBa_K143021 BBa_E0040 BBa_K606028 BBa_K143012
1.7433751743375174E-4 BBa_K143021 BBa_G0000 BBa_K302027 BBa_K143021 BBa_G0000
1.7433751743375174E-4 BBa_B0012 BBa_R0051 BBa_B0030 BBa_K185048 BBa_B0010
0.0010460251046025104 BBa_J23118 BBa_B0034 BBa_C0051 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0012 BBa_K561001 BBa_B0032 BBa_E0030 BBa_B0034
1.7433751743375174E-4 BBa_C0062 BBa_B0010 BBa_B0012 BBa_R0062 BBa_J44001
1.7433751743375174E-4 BBa_I712069 BBa_I0500 BBa_B0010 BBa_B0012 BBa_E0040
1.7433751743375174E-4 BBa_B0012 BBa_K390017 BBa_K654059 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_R0062 BBa_K395160 BBa_K118012 BBa_I742151 BBa_J15001
3.486750348675035E-4 BBa_B0012 BBa_R0011 BBa_B0034 BBa_K098989 BBa_B0012
1.7433751743375174E-4 BBa_K640008 BBa_B0034 BBa_I732005 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_R0040 BBa_B0034 BBa_K331002 BBa_ BBa_B0034
1.7433751743375174E-4 BBa_B0034 BBa_K256023 BBa_B0034 BBa_E0040 BBa_B0010
3.486750348675035E-4 BBa_G0001 BBa_B0025 BBa_G0001 BBa_K300999 BBa_K300995
8.716875871687587E-4 BBa_K215100 BBa_K215101 BBa_K215102 BBa_B0012 BBa_B0011
3.486750348675035E-4 BBa_C0062 BBa_B0032 BBa_C0061 BBa_B0010 BBa_B0012
5.230125523012552E-4 BBa_R0010 BBa_B0032 BBa_K539713 BBa_B0030 BBa_K539711
1.7433751743375174E-4 BBa_K157011 BBa_B0105 BBa_K157004 BBa_B0105 BBa_K157009
1.7433751743375174E-4 BBa_C0012 BBa_R0010 BBa_B0034 BBa_C0051 BBa_B0032
5.230125523012552E-4 BBa_B0012 BBa_R0051 BBa_B0034 BBa_C0012 BBa_B0010
3.486750348675035E-4 BBa_M31992 BBa_K300989 BBa_B0045 BBa_K300987 BBa_B0045
1.7433751743375174E-4 BBa_K143013 BBa_K143020 BBa_E0040 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_B0012 BBa_R0062 BBa_B0034 BBa_C0070 BBa_K132001
1.7433751743375174E-4 BBa_C0056 BBa_B0034 BBa_E1010 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_B0032 BBa_I712019 BBa_B0012 BBa_B0011 BBa_J23118
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_I14017 BBa_B0032 BBa_E0040
3.486750348675035E-4 BBa_K300077 BBa_K300077 BBa_K300003 BBa_K300077 BBa_K300004
1.7433751743375174E-4 BBa_B0034 BBa_C0072 BBa_B0010 BBa_B0012 BBa_J23100
3.486750348675035E-4 BBa_B0030 BBa_K566022 BBa_B0010 BBa_B0012 BBa_J23100
3.486750348675035E-4 BBa_B0034 BBa_E1010 BBa_B0034 BBa_C0040 BBa_B0010
1.7433751743375174E-4 BBa_I742142 BBa_J15001 BBa_I742107 BBa_J15001 BBa_I742112
3.486750348675035E-4 BBa_B0030 BBa_K1088022 BBa_K1088023 BBa_B1002 BBa_R0010
5.230125523012552E-4 BBa_K1150011 BBa_K1150010 BBa_K1150000 BBa_K1150013 BBa_K1150003
1.7433751743375174E-4 BBa_K1150011 BBa_K1150010 BBa_K1150000 BBa_K1150013 BBa_K1150001
1.7433751743375174E-4 BBa_K1150011 BBa_K1150010 BBa_K1150000 BBa_K1150013 BBa_K1150002
1.7433751743375174E-4 BBa_J23119 BBa_K537000 BBa_K537005 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_R0010 BBa_B0030 BBa_K228000 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_K300995 BBa_J72001 BBa_B0045 BBa_K300991 BBa_B0045
1.7433751743375174E-4 BBa_K362006 BBa_B0034 BBa_E0020 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_I13453 BBa_B0034 BBa_C0079 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_C0178 BBa_B0034 BBa_E1010 BBa_B0012 BBa_B0011
1.7433751743375174E-4 BBa_B0034 BBa_C0178 BBa_B0034 BBa_E1010 BBa_B0012
1.7433751743375174E-4 BBa_B0012 BBa_R0051 BBa_B0031 BBa_K185048 BBa_B0010
1.7433751743375174E-4 BBa_k143001 BBa_K143012 BBa_K143021 BBa_J31005 BBa_B0010
5.230125523012552E-4 BBa_C0171 BBa_B0010 BBa_B0012 BBa_R0071 BBa_B0034
1.7433751743375174E-4 BBa_R0062 BBa_B0034 BBa_K199130 BBa_B0034 BBa_E1010
5.230125523012552E-4 BBa_C0071 BBa_B0010 BBa_B0012 BBa_R0071 BBa_B0034
1.7433751743375174E-4 BBa_I12006 BBa_B0030 BBa_K607015 BBa_M0052 BBa_K607008
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_R1062 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0030 BBa_E0040 BBa_B0010 BBa_B0012 BBa_K353003
1.7433751743375174E-4 BBa_B0034 BBa_C0012 BBa_B0010 BBa_B0012 BBa_J23105
1.7433751743375174E-4 BBa_B0012 BBa_R0051 BBa_B0034 BBa_K592009 RBBa_K1065000
1.7433751743375174E-4 BBa_K143012 BBa_K143021 BBa_E0040 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_J23009 BBa_B0010 BBa_B0012 BBa_J23109 BBa_J23078
3.486750348675035E-4 BBa_I13453 BBa_B0034 BBa_E0030 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B1002 BBa_R0010 BBa_K1088021 BBa_J15001 BBa_K1088000
3.486750348675035E-4 BBa_K143021 BBa_E1010 BBa_B0010 BBa_B0012 BBa_K143002
1.7433751743375174E-4 BBa_K143013 BBa_K143020 BBa_E1010 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K1150010 BBa_K1150065 BBa_K1150013 BBa_K1150001 BBa_K1150010
1.7433751743375174E-4 BBa_B0062 BBa_J72001 BBa_K300994 BBa_K300998 BBa_G0001
1.7433751743375174E-4 BBa_K322124 BBa_R0082 BBa_J33202 BBa_R0082 BBa_E0030
1.7433751743375174E-4 BBa_I712047 BBa_I718016 BBa_B0010 BBa_B0012 BBa_I718017
1.7433751743375174E-4 BBa_C0070 BBa_B0030 BBa_E0040 BBa_B0010 BBa_B0012
5.230125523012552E-4 BBa_B0012 BBa_R0062 BBa_B0034 BBa_J04031 BBa_B0010
1.7433751743375174E-4 BBa_R0011 BBa_B0034 BBa_C0051 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_G0001 BBa_K300999 BBa_K300995 BBa_J72001 BBa_B0045
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_J23119 BBa_B0034 BBa_K256008
1.7433751743375174E-4 BBa_B0012 BBa_I746360 BBa_B0030 BBa_E1010 BBa_B1006
1.7433751743375174E-4 BBa_K090401 BBa_K090504 BBa_K090505 BBa_E0040 BBa_B0010
3.486750348675035E-4 BBa_R0010 BBa_B0032 BBa_K228000 BBa_B0010 BBa_B0012
0.0015690376569037657 BBa_K228000 BBa_B0010 BBa_B0012 BBa_K228008 BBa_I13453
3.486750348675035E-4 BBa_I13453 BBa_B0030 BBa_C0078 BBa_B0034 BBa_E0030
1.7433751743375174E-4 BBa_B0032 BBa_E0040 BBa_B0010 BBa_B0012 BBa_K152009
1.7433751743375174E-4 BBa_K098997 BBa_B0012 BBa_B0011 BBa_R0051 BBa_I742156
1.7433751743375174E-4 BBa_K123002 BBa_R0040 BBa_E1010 BBa_R0040 BBa_K123000
3.486750348675035E-4 BBa_C0061 BBa_B0010 BBa_B0012 BBa_J23102 BBa_B0034
3.486750348675035E-4 BBa_J23102 BBa_C0012 BBa_B0010 BBa_B0012 BBa_R0010
3.486750348675035E-4 BBa_J15001 BBa_K118003 BBa_K118012 BBa_K118008 BBa_I742156
3.486750348675035E-4 BBa_R0010 BBa_B0034 BBa_C0062 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_B0010 BBa_B0012 BBa_I746364 BBa_B0034 BBa_C0051
6.97350069735007E-4 BBa_I14015 BBa_B0034 BBa_C0051 BBa_B0010 BBa_B0012
3.486750348675035E-4 BBa_B0010 BBa_B0012 BBa_R0010 BBa_B0030 BBa_K228000
1.7433751743375174E-4 BBa_B0048 BBa_K300985 BBa_B0048 BBa_M31983 DBBa_B0033
1.7433751743375174E-4 BBa_I732005 BBa_B0012 BBa_B0011 BBa_R0010 BBa_B0030
5.230125523012552E-4 BBa_J23110 BBa_B0034 BBa_C0071 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_K300077 BBa_K300077 BBa_K300003 BBa_K300077 BBa_K300077
1.7433751743375174E-4 BBa_K624000 BBa_K624003 BBa_K624012 BBa_K177026 BBa_K624012
3.486750348675035E-4 BBa_K233004 BBa_B0030 BBa_K124003 BBa_B0010 BBa_B0012
1.7433751743375174E-4 BBa_I766555 BBa_K106015 BBa_K106007 BBa_K106016 BBa_K106003
0.002615062761506276 BBa_J06504 BBa_B0010 BBa_B0012 BBa_R0040 BBa_B0034
1.7433751743375174E-4 BBa_B0034 BBa_K256008 BBa_B0010 BBa_B0012 BBa_J23119
1.7433751743375174E-4 BBa_J23116 BBa_B0034 BBa_C0061 BBa_B0010BBa_B0012 BBa_R0063
1.7433751743375174E-4 BBa_B0034 BBa_C0061 BBa_B0034 BBa_C0062 BBa_B0034
3.486750348675035E-4 BBa_C0040 BBa_K177002 BBa_B0032 BBa_K145015 BBa_B0010
1.7433751743375174E-4 BBa_B0034 BBa_C0062 BBa_C0012 BBa_B0010 BBa_B0012
